match_id,date,venue,innings,batting_team,bowling_team,over,ball,over_ball,batsman,non_striker,bowler,runs_batsman,extras,total_runs,is_wicket,dismissal_type,current_score,wickets,ball_number,balls_left,innings_total,first_total,is_chasing,required_runs,required_rr,current_rr,pressure_index,runs_last_6,runs_last_12,player_runs_match,form_5,runs,balls,outs,vs_sr,vs_avg,bowler_type,venue_avg,runs_next_36,target_50
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,8,2,8.2,H Klaasen,AK Markram,KV Sharma,6,0,6,0,,72,2,51,69,186,186,0,114,9.91304347826087,8.470588235294118,1.1702898550724636,15.0,22.0,104,104.0,28,11,0,254.54545454545453,28.0,pace,1.503006012024048,62.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,8,3,8.3,H Klaasen,AK Markram,KV Sharma,1,0,1,0,,73,2,52,68,186,186,0,113,9.970588235294118,8.423076923076923,1.1837228041901693,12.0,23.0,104,104.0,28,11,0,254.54545454545453,28.0,pace,1.503006012024048,63.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,8,4,8.4,AK Markram,H Klaasen,KV Sharma,1,0,1,0,,74,2,53,67,186,186,0,112,10.029850746268657,8.377358490566037,1.1972569584509885,12.0,23.0,18,19.5,5,5,0,100.0,5.0,pace,1.503006012024048,64.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,8,5,8.5,H Klaasen,AK Markram,KV Sharma,1,0,1,0,,75,2,54,66,186,186,0,111,10.090909090909092,8.333333333333334,1.210909090909091,11.0,23.0,104,104.0,28,11,0,254.54545454545453,28.0,pace,1.503006012024048,65.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,8,6,8.6,AK Markram,H Klaasen,KV Sharma,1,0,1,0,,76,2,55,65,186,186,0,110,10.153846153846153,8.290909090909091,1.2246963562753035,11.0,20.0,18,19.5,5,5,0,100.0,5.0,pace,1.503006012024048,66.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,9,1,9.1,AK Markram,H Klaasen,HV Patel,1,0,1,0,,77,2,56,64,186,186,0,109,10.21875,8.25,1.2386363636363635,11.0,20.0,18,19.5,9,11,0,81.81818181818183,9.0,pace,1.503006012024048,63.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,9,2,9.2,H Klaasen,AK Markram,HV Patel,1,0,1,0,,78,2,57,63,186,186,0,108,10.285714285714286,8.210526315789474,1.2527472527472527,6.0,21.0,104,104.0,21,12,1,175.0,21.0,pace,1.503006012024048,57.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,9,3,9.3,AK Markram,H Klaasen,HV Patel,0,0,0,0,,78,2,58,62,186,186,0,108,10.451612903225806,8.068965517241379,1.2952853598014888,5.0,17.0,18,19.5,9,11,0,81.81818181818183,9.0,pace,1.503006012024048,57.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,9,4,9.4,AK Markram,H Klaasen,HV Patel,1,0,1,0,,79,2,59,61,186,186,0,107,10.524590163934427,8.033898305084746,1.310022826312513,5.0,17.0,18,19.5,9,11,0,81.81818181818183,9.0,pace,1.503006012024048,54.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,9,5,9.5,H Klaasen,AK Markram,HV Patel,1,0,1,0,,80,2,60,60,186,186,0,106,10.6,8.0,1.325,5.0,16.0,104,104.0,21,12,1,175.0,21.0,pace,1.503006012024048,54.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,9,6,9.6,AK Markram,H Klaasen,HV Patel,1,0,1,0,,81,2,61,59,186,186,0,105,10.677966101694915,7.967213114754099,1.3402385436283741,5.0,16.0,18,19.5,9,11,0,81.81818181818183,9.0,pace,1.503006012024048,55.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,1,10.1,AK Markram,H Klaasen,KV Sharma,1,0,1,0,,82,2,62,58,186,186,0,104,10.758620689655173,7.935483870967741,1.3557611438183348,5.0,16.0,18,19.5,5,5,0,100.0,5.0,pace,1.503006012024048,56.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,2,10.2,H Klaasen,AK Markram,KV Sharma,2,0,2,0,,84,2,63,57,186,186,0,102,10.736842105263158,8.0,1.3421052631578947,6.0,12.0,104,104.0,28,11,0,254.54545454545453,28.0,pace,1.503006012024048,62.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,3,10.3,H Klaasen,AK Markram,KV Sharma,6,0,6,0,,90,2,64,56,186,186,0,96,10.285714285714285,8.4375,1.219047619047619,12.0,17.0,104,104.0,28,11,0,254.54545454545453,28.0,pace,1.503006012024048,59.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,4,10.4,H Klaasen,AK Markram,KV Sharma,0,1,1,0,,91,2,65,55,186,186,0,95,10.363636363636365,8.4,1.2337662337662338,12.0,17.0,104,104.0,28,11,0,254.54545454545453,28.0,pace,1.503006012024048,60.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,5,10.5,H Klaasen,AK Markram,KV Sharma,1,0,1,0,,92,2,66,54,186,186,0,94,10.444444444444445,8.363636363636363,1.248792270531401,12.0,17.0,104,104.0,28,11,0,254.54545454545453,28.0,pace,1.503006012024048,60.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,6,10.6,AK Markram,H Klaasen,KV Sharma,1,0,1,0,,93,2,67,53,186,186,0,93,10.528301886792452,8.328358208955224,1.2641509433962261,12.0,17.0,18,19.5,5,5,0,100.0,5.0,pace,1.503006012024048,57.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,10,7,10.7,H Klaasen,AK Markram,KV Sharma,1,0,1,0,,94,2,68,52,186,186,0,92,10.615384615384617,8.294117647058822,1.2798690671031099,12.0,17.0,104,104.0,28,11,0,254.54545454545453,28.0,pace,1.503006012024048,58.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,1,11.1,H Klaasen,AK Markram,WD Parnell,2,0,2,0,,96,2,69,51,186,186,0,90,10.588235294117647,8.347826086956522,1.2683823529411764,12.0,18.0,104,104.0,8,7,0,114.28571428571428,8.0,pace,1.503006012024048,58.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,2,11.2,H Klaasen,AK Markram,WD Parnell,1,0,1,0,,97,2,70,50,186,186,0,89,10.68,8.314285714285715,1.2845360824742267,7.0,19.0,104,104.0,8,7,0,114.28571428571428,8.0,pace,1.503006012024048,55.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,3,11.3,AK Markram,H Klaasen,WD Parnell,1,0,1,0,,98,2,71,49,186,186,0,88,10.775510204081634,8.28169014084507,1.3011245314452313,7.0,19.0,18,19.5,2,2,0,100.0,2.0,pace,1.503006012024048,52.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,4,11.4,H Klaasen,AK Markram,WD Parnell,1,0,1,0,,99,2,72,48,186,186,0,87,10.875,8.25,1.3181818181818181,7.0,19.0,104,104.0,8,7,0,114.28571428571428,8.0,pace,1.503006012024048,51.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,5,11.5,AK Markram,H Klaasen,WD Parnell,1,0,1,0,,100,2,73,47,186,186,0,86,10.97872340425532,8.219178082191782,1.3357446808510638,7.0,19.0,18,19.5,2,2,0,100.0,2.0,pace,1.503006012024048,51.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,11,6,11.6,H Klaasen,AK Markram,WD Parnell,1,0,1,0,,101,2,74,46,186,186,0,85,11.08695652173913,8.18918918918919,1.353852776582006,7.0,19.0,104,104.0,8,7,0,114.28571428571428,8.0,pace,1.503006012024048,51.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,1,12.1,H Klaasen,AK Markram,Shahbaz Ahmed,0,0,0,0,,101,2,75,45,186,186,0,85,11.333333333333334,8.08,1.4026402640264026,5.0,17.0,104,104.0,32,12,0,266.66666666666663,32.0,pace,1.503006012024048,53.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,2,12.2,H Klaasen,AK Markram,Shahbaz Ahmed,2,0,2,0,,103,2,76,44,186,186,0,83,11.318181818181818,8.131578947368421,1.3918799646954987,6.0,13.0,104,104.0,32,12,0,266.66666666666663,32.0,pace,1.503006012024048,53.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,3,12.3,H Klaasen,AK Markram,Shahbaz Ahmed,1,0,1,0,,104,2,77,43,186,186,0,82,11.441860465116278,8.103896103896103,1.4118962432915922,6.0,13.0,104,104.0,32,12,0,266.66666666666663,32.0,pace,1.503006012024048,52.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,4,12.4,AK Markram,H Klaasen,Shahbaz Ahmed,0,0,0,0,,104,2,78,42,186,186,0,82,11.714285714285714,8.0,1.4642857142857142,5.0,12.0,18,19.5,3,5,1,60.0,3.0,pace,1.503006012024048,48.0,0
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,5,12.5,AK Markram,H Klaasen,Shahbaz Ahmed,0,0,0,1,bowled,104,3,79,41,186,186,0,82,12.0,7.89873417721519,1.5192307692307692,4.0,11.0,18,19.5,3,5,1,60.0,3.0,pace,1.503006012024048,47.0,0
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,6,12.6,HC Brook,H Klaasen,Shahbaz Ahmed,0,0,0,0,,104,3,80,40,186,186,0,82,12.299999999999999,7.8,1.5769230769230769,3.0,10.0,27,27.0,5,3,0,166.66666666666669,5.0,pace,1.503006012024048,48.0,0
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,1,13.1,H Klaasen,HC Brook,Mohammed Siraj,1,0,1,0,,105,3,81,39,186,186,0,81,12.461538461538462,7.777777777777778,1.6021978021978023,4.0,9.0,104,104.0,5,3,0,166.66666666666669,5.0,pace,1.503006012024048,46.0,0
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,2,13.2,HC Brook,H Klaasen,Mohammed Siraj,2,0,2,0,,107,3,82,38,186,186,0,79,12.473684210526317,7.829268292682928,1.5932120019675355,4.0,10.0,27,27.0,4,7,0,57.14285714285714,4.0,pace,1.503006012024048,45.0,0
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,3,13.3,HC Brook,H Klaasen,Mohammed Siraj,0,0,0,0,,107,3,83,37,186,186,0,79,12.81081081081081,7.734939759036144,1.6562263197777218,3.0,9.0,27,27.0,4,7,0,57.14285714285714,4.0,pace,1.503006012024048,44.0,0
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,4,13.4,HC Brook,H Klaasen,Mohammed Siraj,1,0,1,0,,108,3,84,36,186,186,0,78,13.0,7.714285714285714,1.6851851851851851,4.0,9.0,27,27.0,4,7,0,57.14285714285714,4.0,pace,1.503006012024048,43.0,0
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,5,13.5,H Klaasen,HC Brook,Mohammed Siraj,0,0,0,0,,108,3,85,35,186,186,0,78,13.371428571428572,7.623529411764706,1.753968253968254,4.0,8.0,104,104.0,5,3,0,166.66666666666669,5.0,pace,1.503006012024048,46.0,0
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,13,6,13.6,H Klaasen,HC Brook,Mohammed Siraj,4,0,4,0,,112,3,86,34,186,186,0,74,13.058823529411764,7.813953488372093,1.671218487394958,8.0,11.0,104,104.0,5,3,0,166.66666666666669,5.0,pace,1.503006012024048,44.0,0
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,14,1,14.1,HC Brook,H Klaasen,KV Sharma,4,0,4,0,,116,3,87,33,186,186,0,70,12.727272727272727,8.0,1.5909090909090908,11.0,15.0,27,27.0,11,3,0,366.66666666666663,11.0,pace,1.503006012024048,49.0,0
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,14,2,14.2,HC Brook,H Klaasen,KV Sharma,6,0,6,0,,122,3,88,32,186,186,0,64,12.0,8.318181818181818,1.4426229508196722,15.0,19.0,27,27.0,11,3,0,366.66666666666663,11.0,pace,1.503006012024048,49.0,0
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,14,3,14.3,HC Brook,H Klaasen,KV Sharma,1,0,1,0,,123,3,89,31,186,186,0,63,12.193548387096774,8.292134831460674,1.4704956726986627,16.0,19.0,27,27.0,11,3,0,366.66666666666663,11.0,pace,1.503006012024048,54.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,14,4,14.4,H Klaasen,HC Brook,KV Sharma,6,0,6,0,,129,3,90,30,186,186,0,57,11.4,8.6,1.3255813953488373,21.0,25.0,104,104.0,28,11,0,254.54545454545453,28.0,pace,1.503006012024048,55.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,14,5,14.5,H Klaasen,HC Brook,KV Sharma,2,0,2,0,,131,3,91,29,186,186,0,55,11.379310344827587,8.637362637362637,1.3174519610423798,23.0,27.0,104,104.0,28,11,0,254.54545454545453,28.0,pace,1.503006012024048,56.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,14,6,14.6,H Klaasen,HC Brook,KV Sharma,2,0,2,0,,133,3,92,28,186,186,0,53,11.357142857142856,8.67391304347826,1.3093447905477982,21.0,29.0,104,104.0,28,11,0,254.54545454545453,28.0,pace,1.503006012024048,55.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,15,1,15.1,HC Brook,H Klaasen,HV Patel,0,0,0,0,,133,3,93,27,186,186,0,53,11.777777777777779,8.580645161290322,1.3725981620718464,17.0,28.0,27,27.0,3,5,0,60.0,3.0,pace,1.503006012024048,56.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,15,2,15.2,HC Brook,H Klaasen,HV Patel,1,0,1,0,,134,3,94,26,186,186,0,52,12.0,8.553191489361703,1.4029850746268655,12.0,27.0,27,27.0,3,5,0,60.0,3.0,pace,1.503006012024048,59.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,15,3,15.3,H Klaasen,HC Brook,HV Patel,4,0,4,0,,138,3,95,25,186,186,0,48,11.52,8.715789473684211,1.3217391304347825,15.0,31.0,104,104.0,21,12,1,175.0,21.0,pace,1.503006012024048,59.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,15,4,15.4,H Klaasen,HC Brook,HV Patel,1,0,1,0,,139,3,96,24,186,186,0,47,11.75,8.6875,1.3525179856115108,10.0,31.0,104,104.0,21,12,1,175.0,21.0,pace,1.503006012024048,59.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,15,5,15.5,HC Brook,H Klaasen,HV Patel,1,0,1,0,,140,3,97,23,186,186,0,46,12.0,8.65979381443299,1.385714285714286,9.0,32.0,27,27.0,3,5,0,60.0,3.0,pace,1.503006012024048,59.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,15,6,15.6,H Klaasen,HC Brook,HV Patel,1,0,1,0,,141,3,98,22,186,186,0,45,12.272727272727273,8.63265306122449,1.4216634429400388,8.0,29.0,104,104.0,21,12,1,175.0,21.0,pace,1.503006012024048,63.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,1,16.1,H Klaasen,HC Brook,Shahbaz Ahmed,6,0,6,0,,147,3,99,21,186,186,0,39,11.142857142857142,8.909090909090908,1.250728862973761,14.0,31.0,104,104.0,32,12,0,266.66666666666663,32.0,pace,1.503006012024048,63.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,2,16.2,H Klaasen,HC Brook,Shahbaz Ahmed,6,0,6,0,,153,3,100,20,186,186,0,33,9.9,9.18,1.0784313725490198,19.0,31.0,104,104.0,32,12,0,266.66666666666663,32.0,pace,1.503006012024048,63.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,3,16.3,H Klaasen,HC Brook,Shahbaz Ahmed,1,0,1,0,,154,3,101,19,186,186,0,32,10.105263157894738,9.14851485148515,1.1045796308954203,16.0,31.0,104,104.0,32,12,0,266.66666666666663,32.0,pace,1.503006012024048,63.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,4,16.4,HC Brook,H Klaasen,Shahbaz Ahmed,1,0,1,0,,155,3,102,18,186,186,0,31,10.333333333333334,9.117647058823529,1.1333333333333335,16.0,26.0,27,27.0,5,3,0,166.66666666666669,5.0,pace,1.503006012024048,63.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,5,16.5,H Klaasen,HC Brook,Shahbaz Ahmed,1,0,1,0,,156,3,103,17,186,186,0,30,10.588235294117647,9.087378640776699,1.165158371040724,16.0,25.0,104,104.0,32,12,0,266.66666666666663,32.0,pace,1.503006012024048,66.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,16,6,16.6,HC Brook,H Klaasen,Shahbaz Ahmed,4,0,4,0,,160,3,104,16,186,186,0,26,9.75,9.230769230769232,1.05625,19.0,27.0,27,27.0,5,3,0,166.66666666666669,5.0,pace,1.503006012024048,65.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,1,17.1,H Klaasen,HC Brook,WD Parnell,1,0,1,0,,161,3,105,15,186,186,0,25,10.0,9.2,1.0869565217391306,14.0,28.0,104,104.0,8,7,0,114.28571428571428,8.0,pace,1.503006012024048,65.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,2,17.2,HC Brook,H Klaasen,WD Parnell,1,0,1,0,,162,3,106,14,186,186,0,24,10.285714285714285,9.169811320754716,1.1216931216931216,9.0,28.0,27,27.0,4,3,0,133.33333333333331,4.0,pace,1.503006012024048,65.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,3,17.3,H Klaasen,HC Brook,WD Parnell,1,0,1,0,,163,3,107,13,186,186,0,23,10.615384615384617,9.14018691588785,1.161396885323266,9.0,25.0,104,104.0,8,7,0,114.28571428571428,8.0,pace,1.503006012024048,66.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,4,17.4,HC Brook,H Klaasen,WD Parnell,2,0,2,0,,165,3,108,12,186,186,0,21,10.5,9.166666666666666,1.1454545454545455,10.0,26.0,27,27.0,4,3,0,133.33333333333331,4.0,pace,1.503006012024048,66.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,5,17.5,HC Brook,H Klaasen,WD Parnell,1,0,1,0,,166,3,109,11,186,186,0,20,10.90909090909091,9.137614678899082,1.1938663745892664,10.0,26.0,27,27.0,4,3,0,133.33333333333331,4.0,pace,1.503006012024048,66.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,17,6,17.6,H Klaasen,HC Brook,WD Parnell,1,0,1,0,,167,3,110,10,186,186,0,19,11.4,9.10909090909091,1.251497005988024,7.0,26.0,104,104.0,8,7,0,114.28571428571428,8.0,pace,1.503006012024048,67.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,1,18.1,H Klaasen,HC Brook,HV Patel,1,0,1,0,,168,3,111,9,186,186,0,18,12.0,9.08108108108108,1.3214285714285714,7.0,21.0,104,104.0,21,12,1,175.0,21.0,pace,1.503006012024048,66.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,2,18.2,HC Brook,H Klaasen,HV Patel,1,0,1,0,,169,3,112,8,186,186,0,17,12.75,9.053571428571429,1.408284023668639,7.0,16.0,27,27.0,3,5,0,60.0,3.0,pace,1.503006012024048,71.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,3,18.3,H Klaasen,HC Brook,HV Patel,6,0,6,0,,175,3,113,7,186,186,0,11,9.428571428571429,9.29203539823009,1.0146938775510204,12.0,21.0,104,104.0,21,12,1,175.0,21.0,pace,1.503006012024048,72.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,4,18.4,H Klaasen,HC Brook,HV Patel,1,0,1,0,,176,3,114,6,186,186,0,10,10.0,9.263157894736842,1.0795454545454546,11.0,21.0,104,104.0,21,12,1,175.0,21.0,pace,1.503006012024048,74.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,5,18.5,HC Brook,H Klaasen,HV Patel,0,2,2,0,,178,3,115,5,186,186,0,8,9.6,9.28695652173913,1.0337078651685394,12.0,22.0,27,27.0,3,5,0,60.0,3.0,pace,1.503006012024048,74.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,6,18.6,H Klaasen,HC Brook,HV Patel,0,0,0,1,bowled,178,4,116,4,186,186,0,8,12.0,9.206896551724139,1.3033707865168538,11.0,18.0,104,104.0,21,12,1,175.0,21.0,pace,1.503006012024048,77.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,7,18.7,GD Phillips,HC Brook,HV Patel,4,0,4,0,,182,4,117,3,186,186,0,4,8.0,9.333333333333334,0.8571428571428571,14.0,21.0,5,5.0,4,1,0,400.0,4.0,pace,1.503006012024048,76.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,19,1,19.1,HC Brook,GD Phillips,Mohammed Siraj,1,0,1,0,,183,4,118,2,186,186,0,3,9.0,9.305084745762711,0.9672131147540984,14.0,21.0,27,27.0,4,7,0,57.14285714285714,4.0,pace,1.503006012024048,77.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,19,2,19.2,GD Phillips,HC Brook,Mohammed Siraj,1,0,1,0,,184,4,119,1,186,186,0,2,12.0,9.277310924369749,1.2934782608695652,9.0,21.0,5,5.0,1,3,1,33.33333333333333,1.0,pace,1.503006012024048,77.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,19,3,19.3,HC Brook,GD Phillips,Mohammed Siraj,0,1,1,0,,185,4,120,0,186,186,0,1,inf,9.25,inf,9.0,20.0,27,27.0,4,7,0,57.14285714285714,4.0,pace,1.503006012024048,77.0,1
1359539.json,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,Sunrisers Hyderabad,Royal Challengers Bangalore,19,4,19.4,HC Brook,GD Phillips,Mohammed Siraj,0,0,0,0,,185,4,121,-1,186,186,0,1,-6.0,9.173553719008265,-0.654054054054054,7.0,19.0,27,27.0,4,7,0,57.14285714285714,4.0,pace,1.503006012024048,74.0,1
