venue,batsman,bowler,over,ball,current_score,wickets,runs_last_6,runs_last_12,current_rr,future_runs_6,future_runs_12,future_runs_18
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,PJ Sangwan,6,1,51,1,14,20,8.27025685904293,50,94,94
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,PJ Sangwan,6,2,52,1,15,21,8.210513351821024,49,93,93
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,PJ Sangwan,6,3,56,1,15,25,8.615371360967137,46,89,89
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,PJ Sangwan,6,4,57,1,16,22,8.549987175019238,46,88,88
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,PJ Sangwan,6,5,58,1,15,22,8.487792456889089,46,87,87
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,Rashid Khan,7,0,58,1,11,21,8.285702448996503,46,87,87
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,Rashid Khan,7,1,59,1,8,22,8.232546652260485,47,86,86
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Rashid Khan,7,2,60,1,8,23,8.181807024808604,47,85,85
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,Rashid Khan,7,3,61,1,5,20,8.133322488903348,51,84,84
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Rashid Khan,7,4,62,1,5,21,8.08694597354873,50,83,83
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,Rashid Khan,7,5,62,1,4,19,7.914883512914665,50,83,83
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,AS Joseph,8,0,64,1,6,17,7.999990000012501,48,81,81
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,AS Joseph,8,1,65,1,6,14,7.95917392754213,49,80,80
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,AS Joseph,8,2,67,1,7,15,8.039990352011577,48,78,78
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,AS Joseph,8,3,68,1,7,12,7.9999905882463676,48,77,77
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,AS Joseph,8,4,69,1,7,12,7.961529275158529,47,76,76
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,AS Joseph,8,5,69,1,7,11,7.811311911722364,48,76,76
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Rashid Khan,9,0,70,1,6,12,7.777769135812072,53,75,75
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,Rashid Khan,9,1,70,1,5,11,7.636355305794213,59,75,75
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,Rashid Khan,9,2,71,1,4,11,7.607134706641386,64,74,74
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Rashid Khan,9,3,72,1,4,11,7.578939390590116,67,73,73
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,Rashid Khan,9,4,76,1,7,14,7.862060832350864,65,69,69
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,Rashid Khan,9,5,76,1,7,14,7.7288056995196275,69,69,69
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,AS Joseph,10,0,76,1,6,12,7.599992400007601,69,69,69
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,AS Joseph,10,1,77,1,7,12,7.573763042200287,68,68,68
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,AS Joseph,10,2,79,1,8,12,7.645153891786556,66,66,66
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,AS Joseph,10,3,81,1,9,13,7.714278367353936,64,64,64
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,AS Joseph,10,4,82,1,6,13,7.687492792975507,63,63,63
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,AS Joseph,10,5,83,1,7,14,7.66153138935564,62,62,62
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,AS Joseph,10,6,84,1,8,14,7.636356694221187,61,61,61
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,11,0,85,1,8,15,7.727265702485726,60,60,60
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,LH Ferguson,11,1,86,1,7,15,7.701485640460621,59,59,59
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,11,2,90,1,9,18,7.941169463674003,55,55,55
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,11,3,91,1,9,15,7.913036597359481,54,54,54
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,LH Ferguson,11,4,97,1,14,21,8.314278587761212,48,48,48
"Dr DY Patil Sports Academy, Mumbai",PBB Rajapaksa,LH Ferguson,11,5,97,2,13,21,8.197176171400418,48,48,48
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Rashid Khan,12,0,101,2,16,24,8.416659652783624,44,44,44
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Rashid Khan,12,1,101,2,15,22,8.301363039975584,44,44,44
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Rashid Khan,12,2,101,2,11,20,8.189182549311447,44,44,44
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Rashid Khan,12,3,102,2,11,20,8.159993472005223,43,43,43
"Dr DY Patil Sports Academy, Mumbai",LS Livingstone,Rashid Khan,12,4,103,2,6,20,8.1315725277059,42,42,42
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Rashid Khan,12,5,104,2,7,20,8.103889789176787,41,41,41
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,13,0,104,2,3,19,7.9999938461585804,41,41,41
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,13,1,106,2,5,20,8.050626796992306,39,39,39
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,13,2,107,2,6,17,8.024993981254514,38,38,38
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,13,3,112,2,10,21,8.296290150896185,33,33,33
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,13,4,112,2,9,15,8.195115954793204,33,33,33
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,13,5,112,2,8,15,8.09637968936408,33,33,33
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,13,6,112,2,8,11,7.999994285718367,33,33,33
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,LH Ferguson,13,7,113,2,7,12,7.976464957789442,32,32,32
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Rashid Khan,14,0,113,2,6,12,8.071422806126566,32,32,32
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Rashid Khan,14,1,114,2,2,12,8.047053143256605,31,31,31
"Dr DY Patil Sports Academy, Mumbai",LS Livingstone,Rashid Khan,14,2,115,2,3,12,8.023250216337058,30,30,30
"Dr DY Patil Sports Academy, Mumbai",S Dhawan,Rashid Khan,14,3,116,2,4,12,7.999994482762426,29,29,29
"Dr DY Patil Sports Academy, Mumbai",LS Livingstone,Rashid Khan,14,4,116,2,4,12,7.909085516532603,29,29,29
"Dr DY Patil Sports Academy, Mumbai",LS Livingstone,Rashid Khan,14,5,117,2,4,11,7.887635131931372,28,28,28
"Dr DY Patil Sports Academy, Mumbai",LS Livingstone,Mohammed Shami,15,0,123,2,10,16,8.199994533336978,22,22,22
"Dr DY Patil Sports Academy, Mumbai",LS Livingstone,Mohammed Shami,15,1,129,2,15,17,8.505488897479848,16,16,16
"Dr DY Patil Sports Academy, Mumbai",LS Livingstone,Mohammed Shami,15,2,135,2,20,23,8.804342084124727,10,10,10
"Dr DY Patil Sports Academy, Mumbai",LS Livingstone,Mohammed Shami,15,3,139,2,23,27,8.967736149847646,6,6,6
"Dr DY Patil Sports Academy, Mumbai",LS Livingstone,Mohammed Shami,15,4,141,2,25,29,8.999994255322816,4,4,4
"Dr DY Patil Sports Academy, Mumbai",LS Livingstone,Mohammed Shami,15,5,145,2,28,32,9.15788895291224,0,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",P Simran Singh,Mohammed Shami,0,0,0,0,0,0,0.0,53,92,136
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",P Simran Singh,Mohammed Shami,0,1,0,1,0,0,0.0,54,92,136
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,Mohammed Shami,0,2,0,1,0,0,0.0,55,93,137
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,Mohammed Shami,0,3,4,1,4,4,7.999840003199937,51,90,133
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,Mohammed Shami,0,4,8,1,8,8,11.99982000269996,47,86,133
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,Mohammed Shami,0,5,8,1,8,8,9.599884801382384,51,86,134
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",S Dhawan,J Little,1,0,8,1,8,8,7.9999200007999915,52,87,135
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",S Dhawan,J Little,1,1,8,1,8,8,6.857084082136438,52,87,141
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",S Dhawan,J Little,1,2,12,1,12,12,8.999932500506246,49,84,138
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",S Dhawan,J Little,1,3,12,1,8,12,7.999946667022219,50,84,139
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",S Dhawan,J Little,1,4,12,1,4,12,7.199956800259198,50,84,140
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",S Dhawan,J Little,1,5,16,1,8,16,8.727225124226596,47,80,137
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,Mohammed Shami,2,0,16,1,8,16,7.999960000199999,51,80,137
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,Mohammed Shami,2,1,16,1,8,16,7.384581301932453,51,81,137
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,Mohammed Shami,2,2,17,1,5,17,7.2856830613583075,50,81,136
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,Mohammed Shami,2,3,19,1,7,15,7.599969600121599,52,79,134
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,Mohammed Shami,2,4,23,1,11,15,8.62496765637129,48,75,130
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,Mohammed Shami,2,5,27,1,11,19,9.529378131606594,44,72,126
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,Mohammed Shami,2,6,27,1,11,19,8.9999700001,45,72,126
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",S Dhawan,J Little,3,0,28,1,12,20,9.333302222325925,44,71,125
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",S Dhawan,J Little,3,1,28,1,11,16,8.842077340808398,44,73,125
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",S Dhawan,J Little,3,2,28,2,9,16,8.399974800075599,45,79,125
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,J Little,3,3,29,2,6,17,8.285690612312536,45,78,124
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,J Little,3,4,29,2,2,13,7.909069338901803,46,79,124
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,J Little,3,5,29,2,2,13,7.565197656006115,46,80,124
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,J Little,3,6,30,2,2,14,7.499981250046876,45,80,123
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,AS Joseph,4,0,30,2,2,13,7.499981250046876,45,80,123
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,AS Joseph,4,1,31,2,3,12,7.439982144042855,45,80,122
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,AS Joseph,4,2,31,2,2,8,7.153829645008512,46,82,122
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,AS Joseph,4,3,35,2,6,8,7.77776049386557,42,78,118
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,AS Joseph,4,4,35,2,6,8,7.499983928605867,46,79,118
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,AS Joseph,4,5,35,2,5,7,7.241364328211736,46,80,118
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,AS Joseph,4,6,36,2,6,8,7.199985600028801,49,80,117
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,AS Joseph,4,7,42,2,11,14,8.129016524484147,44,82,111
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,J Little,5,0,42,2,11,13,8.399983200033601,43,74,111
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,J Little,5,1,43,2,8,14,8.322564536971864,43,81,110
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,J Little,5,2,44,2,9,15,8.249984531279004,43,81,109
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,J Little,5,3,46,2,11,16,8.363621157052442,45,83,107
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,J Little,5,4,50,2,14,20,8.823513840857927,41,80,103
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,J Little,5,5,51,2,9,20,8.742842155127734,40,85,102
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,J Little,5,6,52,2,10,21,8.666652222246297,40,84,101
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,Rashid Khan,6,0,53,2,10,18,8.833318611135649,39,83,100
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,Rashid Khan,6,1,54,2,10,19,8.756742556633693,38,82,99
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,Rashid Khan,6,2,55,2,9,20,8.684196814426084,38,82,98
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MW Short,Rashid Khan,6,3,55,3,5,19,8.46152544380701,39,82,98
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,Rashid Khan,6,4,55,3,4,13,8.249987625018562,39,86,98
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,Rashid Khan,6,5,59,3,7,17,8.634133706145796,35,83,94
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,AS Joseph,7,0,60,3,7,17,8.571416326548105,35,83,93
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,AS Joseph,7,1,60,3,6,16,8.372081341281849,35,89,93
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,AS Joseph,7,2,61,3,6,15,8.31817047522208,35,89,92
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,AS Joseph,7,3,62,3,7,12,8.26665564445914,34,89,91
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,AS Joseph,7,4,62,3,7,11,8.08694597354873,34,90,91
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,AS Joseph,7,5,63,3,4,11,8.042542924413288,33,90,90
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,Rashid Khan,8,0,67,3,7,14,8.374989531263086,29,86,86
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,Rashid Khan,8,1,67,3,7,13,8.20407158685112,30,86,86
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,Rashid Khan,8,2,67,3,6,12,8.039990352011577,31,86,86
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,Rashid Khan,8,3,71,3,9,16,8.35293134949253,27,82,82
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,Rashid Khan,8,4,71,3,9,16,8.192298239655878,27,82,82
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,Rashid Khan,8,5,71,3,8,12,8.037726749743301,28,82,82
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,AS Joseph,9,0,72,3,5,12,7.999991111120988,27,81,81
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,AS Joseph,9,1,72,3,5,12,7.854536885959762,29,81,81
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,AS Joseph,9,2,73,3,6,12,7.821420191335509,34,80,80
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,AS Joseph,9,3,74,3,3,12,7.789465484773174,33,79,79
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,AS Joseph,9,4,75,3,4,13,7.758612663504142,33,78,78
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,AS Joseph,9,5,75,3,4,12,7.627110887683843,34,78,78
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,AS Joseph,9,6,75,3,3,8,7.4999925000075,35,78,78
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,MM Sharma,10,0,75,3,3,8,7.4999925000075,35,78,78
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,MM Sharma,10,1,76,3,3,9,7.475402483210673,35,77,77
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,MM Sharma,10,2,77,3,3,6,7.451605691994492,36,76,76
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,MM Sharma,10,3,77,3,2,6,7.333326349213001,36,76,76
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,MM Sharma,10,4,81,3,6,10,7.59374288086605,33,72,72
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,MM Sharma,10,5,81,3,6,9,7.4769161751543,34,72,72
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,Mohammed Shami,11,0,85,3,10,13,7.727265702485726,31,68,68
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,Mohammed Shami,11,1,86,3,10,13,7.701485640460621,38,67,67
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,Mohammed Shami,11,2,87,3,10,13,7.676463814884869,38,66,66
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,Mohammed Shami,11,3,91,3,14,16,7.913036597359481,38,62,62
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,Mohammed Shami,11,4,91,3,10,16,7.799993314291446,39,62,62
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,Mohammed Shami,11,5,91,3,10,16,7.690134346365341,45,62,62
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,MM Sharma,12,0,92,3,7,17,7.666660277783102,44,61,61
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",JM Sharma,MM Sharma,12,1,92,4,6,16,7.561637620571819,44,61,61
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,MM Sharma,12,2,93,4,6,16,7.540534426593708,44,60,60
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,MM Sharma,12,3,94,4,3,17,7.519993984004813,43,59,59
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,MM Sharma,12,4,94,4,3,13,7.421046772857811,47,59,59
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,MM Sharma,12,5,94,4,3,13,7.324669617140558,48,59,59
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,Rashid Khan,13,0,95,4,3,10,7.307686686394857,48,58,58
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,Rashid Khan,13,1,95,4,3,9,7.215184393530841,54,58,58
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,Rashid Khan,13,2,96,4,3,9,7.19999460000405,54,57,57
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,Rashid Khan,13,3,96,4,2,5,7.111105843625301,55,57,57
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,Rashid Khan,13,4,96,4,2,5,7.024385104108461,56,57,57
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,Rashid Khan,13,5,96,4,2,5,6.939754019454925,57,57,57
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,MM Sharma,14,0,96,4,1,4,6.857137959187172,57,57,57
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,MM Sharma,14,1,97,4,2,5,6.847053990314831,56,56,56
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,MM Sharma,14,2,98,4,2,5,6.837204532182884,55,55,55
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,MM Sharma,14,3,98,4,2,4,6.75861602854067,55,55,55
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,MM Sharma,14,4,98,4,2,4,6.681813626036164,55,55,55
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,MM Sharma,14,5,99,4,3,5,6.67415280394193,54,54,54
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,Rashid Khan,15,0,99,4,3,4,6.599995600002933,54,54,54
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,Rashid Khan,15,1,101,4,4,6,6.6593362685694935,52,52,52
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,Rashid Khan,15,2,107,4,9,11,6.978256318528488,46,46,46
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,Rashid Khan,15,3,107,4,9,11,6.903221352760418,46,46,46
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,Rashid Khan,15,4,108,4,10,12,6.8936126210983275,45,45,45
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,Rashid Khan,15,5,109,4,10,13,6.884206178396098,44,44,44
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,AS Joseph,16,0,110,4,11,14,6.874995703127686,43,43,43
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,AS Joseph,16,1,111,4,10,14,6.86597513444837,42,42,42
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,AS Joseph,16,2,113,4,6,15,6.918363111206259,40,40,40
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,AS Joseph,16,3,113,4,6,15,6.848480697890486,40,40,40
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,AS Joseph,16,4,114,4,6,16,6.8399958960024625,39,39,39
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,AS Joseph,16,5,115,4,6,16,6.8316791098935985,38,38,38
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBB Rajapaksa,AS Joseph,16,6,115,5,5,16,6.764701903116528,38,38,38
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",M Shahrukh Khan,AS Joseph,16,7,121,5,10,20,7.048539583375,32,32,32
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,Mohammed Shami,17,0,122,5,9,15,7.17646636678449,31,31,31
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",M Shahrukh Khan,Mohammed Shami,17,1,124,5,11,17,7.223296763128099,29,29,29
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",M Shahrukh Khan,Mohammed Shami,17,2,125,5,11,17,7.211534301037904,28,28,28
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,Mohammed Shami,17,3,129,5,14,20,7.37142435918608,24,24,24
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,Mohammed Shami,17,4,130,5,15,20,7.358486400856754,23,23,23
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",M Shahrukh Khan,Mohammed Shami,17,5,136,5,15,25,7.62616394794545,17,17,17
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",SM Curran,MM Sharma,18,0,136,6,14,23,7.5555513580270235,17,17,17
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Harpreet Brar,MM Sharma,18,1,136,6,12,23,7.486234411247112,17,17,17
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Harpreet Brar,MM Sharma,18,2,137,6,12,23,7.472723196696439,16,16,16
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",M Shahrukh Khan,MM Sharma,18,3,137,6,8,22,7.405401402485729,16,16,16
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",M Shahrukh Khan,MM Sharma,18,4,141,6,11,26,7.553567382017474,12,12,12
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",M Shahrukh Khan,MM Sharma,18,5,142,6,6,21,7.539819005405838,11,11,11
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",M Shahrukh Khan,J Little,19,0,143,6,7,21,7.526311828256933,10,10,10
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Harpreet Brar,J Little,19,1,149,6,13,25,7.773908987525745,4,4,4
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Harpreet Brar,J Little,19,2,150,6,13,25,7.7586166765775815,3,3,3
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",M Shahrukh Khan,J Little,19,3,151,6,14,22,7.743585772520117,2,2,2
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",M Shahrukh Khan,J Little,19,4,152,7,11,22,7.728809629418832,1,1,1
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",R Dhawan,J Little,19,5,153,7,11,17,7.714281824731854,0,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Harpreet Brar,J Little,19,6,153,8,10,17,7.649996175001912,0,0,0
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,Arshdeep Singh,0,0,1,0,1,1,99999.99999999999,56,90,141
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Arshdeep Singh,0,1,5,0,5,5,29.99820010799352,53,86,139
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Shubman Gill,Arshdeep Singh,0,2,6,0,6,6,17.999460016199514,53,86,138
"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",WP Saha,Arshdeep Singh,0,3,7,0,7,7,13.999720005599888,52,86,138
